datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,severerisk,city
2021-08-06,1628188200,28.0,24.0,26.2,32.7,24.0,27.9,24.0,87.9,29.0,100.0,16.67,['rain'],0.0,0.0,54.0,18.4,279.1,1008.0,92.4,5.3,179.7,15.6,7.0,06:17:13,1628210833,18:55:43,1628256343,0.93,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
2021-08-07,1628274600,27.0,24.0,25.1,30.5,24.0,25.4,23.6,91.6,38.0,100.0,12.5,['rain'],0.0,0.0,44.3,14.8,305.6,1008.4,91.0,4.5,175.2,15.1,7.0,06:17:23,1628297243,18:55:19,1628342719,0.96,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
2021-08-08,1628361000,29.0,24.0,25.9,33.6,24.0,27.2,23.6,87.5,3.4,100.0,8.33,['rain'],0.0,0.0,30.2,16.6,244.8,1008.9,77.4,5.0,203.5,17.4,7.0,06:17:33,1628383653,18:54:54,1628429094,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
2021-08-09,1628447400,28.0,24.0,26.1,31.9,24.0,27.5,23.6,86.4,0.0,0.0,0.0,,0.0,0.0,24.8,13.0,236.9,1010.0,82.2,5.8,179.3,15.5,7.0,06:17:42,1628470062,18:54:28,1628515468,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
2021-08-10,1628533800,29.0,24.9,26.3,33.6,24.9,27.6,23.8,86.3,15.0,100.0,12.5,['rain'],0.0,0.0,23.8,9.4,295.4,1010.1,87.6,5.0,84.6,7.4,3.0,06:17:51,1628556471,18:54:01,1628601841,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['VOML', '43284099999', 'remote', '43285099999']",obs,,Dakshina_Kannada
2021-08-11,1628620200,28.0,23.1,25.5,31.9,23.1,26.6,23.6,89.6,15.0,100.0,8.33,['rain'],0.0,0.0,34.9,11.2,296.1,1010.2,93.2,4.1,199.6,17.3,7.0,06:17:59,1628642879,18:53:34,1628688214,0.1,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
2021-08-12,1628706600,28.0,23.0,25.5,31.9,23.0,26.6,22.9,86.0,9.0,100.0,8.33,['rain'],0.0,0.0,35.6,9.4,336.5,1011.1,90.3,5.2,129.4,11.3,6.0,06:18:07,1628729287,18:53:06,1628774586,0.13,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
2021-08-13,1628793000,28.1,24.0,25.3,32.7,24.0,26.1,23.6,90.5,13.0,100.0,16.67,['rain'],0.0,0.0,32.0,14.8,304.8,1009.5,93.9,4.0,174.1,15.0,7.0,06:18:14,1628815694,18:52:37,1628860957,0.17,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
2021-08-14,1628879400,29.0,23.0,25.1,33.6,23.0,25.8,23.3,90.1,15.0,100.0,8.33,['rain'],0.0,0.0,36.4,22.3,285.1,1008.4,86.5,3.9,198.7,17.2,8.0,06:18:22,1628902102,18:52:08,1628947328,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
2021-08-15,1628965800,28.1,24.0,25.7,32.1,24.0,27.0,23.4,87.7,3.0,100.0,4.17,['rain'],0.0,0.0,34.2,14.8,281.8,1008.4,85.3,4.6,179.2,15.4,7.0,06:18:28,1628988508,18:51:38,1629033698,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
2021-08-16,1629052200,29.0,24.0,25.6,33.6,24.0,26.6,23.4,88.1,2.0,100.0,4.17,['rain'],0.0,0.0,29.9,14.8,259.2,1008.9,86.6,5.0,165.4,14.4,6.0,06:18:35,1629074915,18:51:07,1629120067,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
2021-08-17,1629138600,28.0,24.0,25.4,31.9,24.0,26.0,23.6,90.0,23.3,100.0,8.33,['rain'],0.0,0.0,30.2,11.2,248.2,1009.2,94.6,4.0,163.4,14.1,6.0,06:18:41,1629161321,18:50:35,1629206435,0.31,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
2021-08-18,1629225000,29.8,23.8,25.4,34.6,23.8,26.4,23.4,88.9,39.0,100.0,12.5,['rain'],0.0,0.0,33.1,14.8,239.6,1008.3,86.1,4.5,180.2,15.7,7.0,06:18:47,1629247727,18:50:03,1629292803,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
2021-08-19,1629311400,28.0,23.0,25.6,31.9,23.0,26.9,23.2,86.5,4.0,100.0,4.17,['rain'],0.0,0.0,33.8,11.2,254.3,1007.9,93.2,4.4,169.8,14.6,6.0,06:18:52,1629334132,18:49:30,1629379170,0.38,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
2021-08-20,1629397800,29.0,24.0,26.2,33.6,24.0,27.9,23.7,85.9,1.3,100.0,8.33,['rain'],0.0,0.0,25.2,9.4,279.0,1007.9,90.5,4.8,188.2,16.3,7.0,06:18:57,1629420537,18:48:56,1629465536,0.42,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
2021-08-21,1629484200,29.0,24.0,26.2,33.6,24.0,27.8,23.9,87.4,0.1,100.0,4.17,['rain'],0.0,0.0,28.8,13.0,248.7,1009.0,83.6,3.8,216.8,18.8,8.0,06:19:02,1629506942,18:48:22,1629551902,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
2021-08-22,1629570600,30.0,24.0,26.7,35.1,24.0,29.0,23.7,84.2,0.0,0.0,0.0,,0.0,0.0,19.1,14.8,260.1,1008.6,85.3,5.1,220.5,19.0,7.0,06:19:06,1629593346,18:47:48,1629638268,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
2021-08-23,1629657000,30.0,25.0,26.9,35.1,25.0,29.0,24.0,84.6,0.0,0.0,0.0,,0.0,0.0,27.7,14.8,240.0,1008.7,78.8,5.2,202.6,17.4,8.0,06:19:10,1629679750,18:47:13,1629724633,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
2021-08-24,1629743400,30.0,24.8,26.8,35.0,24.8,28.7,23.3,81.2,0.0,0.0,0.0,,0.0,0.0,33.5,16.6,194.3,1008.8,70.9,6.9,221.4,19.1,9.0,06:19:14,1629766154,18:46:37,1629810997,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
2021-08-25,1629829800,30.0,24.0,26.6,34.0,24.0,28.6,23.5,83.4,2.0,100.0,4.17,['rain'],0.0,0.0,29.9,14.8,191.5,1007.9,75.7,6.5,215.3,18.5,8.0,06:19:18,1629852558,18:46:00,1629897360,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
2021-08-26,1629916200,30.0,24.0,26.8,35.1,24.0,28.6,23.5,83.1,0.2,100.0,4.17,['rain'],0.0,0.0,30.2,14.8,184.4,1006.2,86.1,5.3,202.6,17.3,8.0,06:19:21,1629938961,18:45:24,1629983724,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
2021-08-27,1630002600,27.0,23.8,25.2,30.6,23.8,25.6,23.7,91.3,38.8,100.0,20.83,['rain'],0.0,0.0,28.8,8.4,303.9,1006.3,92.9,4.3,51.7,4.5,3.0,06:19:24,1630025364,18:44:46,1630070086,0.65,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
2021-08-28,1630089000,27.0,23.0,24.7,30.6,23.0,25.0,23.1,90.9,27.0,100.0,16.67,['rain'],0.0,0.0,37.4,14.8,262.8,1005.5,92.2,3.8,45.1,3.9,2.0,06:19:26,1630111766,18:44:09,1630156449,0.69,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
2021-08-29,1630175400,26.0,23.0,23.9,26.0,23.0,23.9,22.7,92.9,46.0,100.0,20.83,['rain'],0.0,0.0,38.2,25.9,288.0,1005.7,98.4,3.5,30.2,2.5,2.0,06:19:29,1630198169,18:43:30,1630242810,0.72,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
2021-08-30,1630261800,28.0,22.9,24.3,32.7,22.9,24.9,23.0,92.6,7.0,100.0,8.33,['rain'],0.0,0.0,40.7,18.4,298.3,1006.6,98.3,3.4,45.5,3.9,3.0,06:19:31,1630284571,18:42:52,1630329172,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
2021-08-31,1630348200,29.0,22.9,26.1,33.6,22.9,28.0,23.2,84.7,0.0,0.0,0.0,,0.0,0.0,27.0,14.8,254.5,1007.1,87.4,4.9,130.6,11.3,5.0,06:19:33,1630370973,18:42:13,1630415533,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
2021-09-01,1630434600,29.8,24.0,26.2,33.8,24.0,27.5,23.7,86.3,5.0,100.0,4.17,['rain'],0.0,0.0,27.7,14.8,278.9,1008.6,83.3,4.4,193.9,16.8,7.0,06:19:34,1630457374,18:41:33,1630501893,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
2021-09-02,1630521000,29.0,24.0,25.6,33.6,24.0,26.8,23.4,88.0,14.0,100.0,12.5,['rain'],0.0,0.0,29.5,11.2,290.3,1008.4,90.1,4.1,83.7,7.2,3.0,06:19:36,1630543776,18:40:53,1630588253,0.85,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
2021-09-03,1630607400,29.0,24.0,25.8,33.6,24.0,26.6,23.7,88.5,12.0,100.0,12.5,['rain'],0.0,0.0,24.1,14.8,267.1,1007.7,91.6,4.2,126.7,11.0,5.0,06:19:37,1630630177,18:40:13,1630674613,0.88,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
2021-09-04,1630693800,27.0,23.0,25.0,30.1,23.0,25.2,23.3,90.5,44.0,100.0,16.67,['rain'],0.0,0.0,36.4,16.6,289.4,1008.3,94.8,3.3,99.7,8.6,5.0,06:19:38,1630716578,18:39:33,1630760973,0.91,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['VOML', '43284099999', 'remote', '43285099999']",obs,,Dakshina_Kannada
2021-09-05,1630780200,28.0,24.0,25.4,31.2,24.0,26.2,23.5,89.5,13.0,100.0,12.5,['rain'],0.0,0.0,36.7,14.8,303.4,1008.0,94.3,4.1,41.1,3.6,2.0,06:19:39,1630802979,18:38:52,1630847332,0.94,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
2021-09-06,1630866600,28.0,23.0,24.6,31.2,23.0,24.9,22.7,89.4,18.0,100.0,12.5,['rain'],0.0,0.0,37.4,14.8,261.3,1008.4,95.5,4.2,41.7,3.6,2.0,06:19:40,1630889380,18:38:11,1630933691,0.98,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
2021-09-07,1630953000,25.0,23.0,23.9,25.0,23.0,23.9,22.6,92.5,37.0,100.0,20.83,['rain'],0.0,0.0,39.6,9.4,276.5,1007.9,99.1,2.9,59.0,5.1,3.0,06:19:40,1630975780,18:37:30,1631020050,0.0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
2021-09-08,1631039400,28.1,23.9,25.9,31.9,23.9,27.3,23.4,86.7,11.0,100.0,12.5,['rain'],0.0,0.0,41.0,20.5,232.3,1008.8,77.5,4.6,168.4,14.5,8.0,06:19:41,1631062181,18:36:48,1631106408,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
2021-09-09,1631125800,29.0,24.0,26.3,33.6,24.0,28.1,23.7,85.8,4.5,100.0,8.33,['rain'],0.0,0.0,32.0,16.6,254.7,1010.2,68.5,5.3,209.8,18.0,8.0,06:19:41,1631148581,18:36:06,1631192766,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
2021-09-10,1631212200,29.0,24.9,26.9,34.3,24.9,29.0,24.0,84.5,0.2,100.0,4.17,['rain'],0.0,0.0,36.7,14.8,263.8,1009.9,57.1,6.3,230.3,19.9,8.0,06:19:41,1631234981,18:35:24,1631279124,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
2021-09-11,1631298600,28.9,24.9,26.5,33.5,24.9,28.0,24.2,87.4,7.0,100.0,8.33,['rain'],0.0,0.0,33.1,27.7,247.9,1008.3,81.9,5.0,158.8,13.8,6.0,06:19:41,1631321381,18:34:42,1631365482,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['VOML', '43284099999', 'remote', '43285099999']",obs,,Dakshina_Kannada
2021-09-12,1631385000,29.0,24.0,26.4,33.6,24.0,28.5,24.0,87.0,19.0,100.0,8.33,['rain'],0.0,0.0,42.5,20.5,247.8,1007.1,86.7,4.5,170.9,14.7,6.0,06:19:41,1631407781,18:34:00,1631451840,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
2021-09-13,1631471400,28.0,25.0,26.0,32.7,25.0,26.8,24.2,89.8,18.0,100.0,12.5,['rain'],0.0,0.0,42.1,18.4,252.3,1006.6,91.8,4.6,159.4,13.9,6.0,06:19:41,1631494181,18:33:18,1631538198,0.22,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
2021-09-14,1631557800,29.0,25.0,26.6,34.5,25.0,28.5,24.4,88.0,3.1,100.0,8.33,['rain'],0.0,0.0,31.3,16.6,254.1,1007.1,72.4,5.0,178.5,15.3,7.0,06:19:41,1631580581,18:32:35,1631624555,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
2021-09-15,1631644200,30.0,24.9,26.8,35.1,24.9,28.9,23.8,83.8,3.9,100.0,4.17,['rain'],0.0,0.0,31.7,14.8,241.4,1007.7,56.3,4.7,225.2,19.5,8.0,06:19:41,1631666981,18:31:52,1631710912,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
2021-09-16,1631730600,29.0,25.0,26.9,34.4,25.0,29.3,24.2,85.4,0.8,100.0,4.17,['rain'],0.0,0.0,27.7,14.8,258.8,1008.1,58.0,4.7,220.7,19.1,8.0,06:19:41,1631753381,18:31:10,1631797270,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
2021-09-17,1631817000,30.0,25.0,27.3,35.2,25.0,29.5,23.8,82.0,0.6,100.0,4.17,['rain'],0.0,0.0,26.6,14.8,255.5,1007.8,51.1,5.8,227.1,19.5,8.0,06:19:41,1631839781,18:30:27,1631883627,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
2021-09-18,1631903400,30.1,25.0,27.3,35.8,25.0,29.4,23.8,82.3,0.4,100.0,4.17,['rain'],0.0,0.0,28.4,16.6,275.6,1008.8,47.8,5.6,264.7,22.9,9.0,06:19:41,1631926181,18:29:44,1631969984,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
2021-09-19,1631989800,31.0,25.0,27.5,36.5,25.0,29.6,23.5,79.4,0.0,0.0,0.0,,0.0,0.0,30.2,14.8,307.8,1010.0,43.3,6.4,260.0,22.6,8.0,06:19:41,1632012581,18:29:01,1632056341,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
2021-09-20,1632076200,31.0,25.0,27.6,35.5,25.0,30.1,23.8,80.5,0.0,0.0,0.0,,0.0,0.0,29.2,18.4,304.5,1009.4,42.7,7.0,253.9,21.9,9.0,06:19:41,1632098981,18:28:19,1632142699,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
2021-09-21,1632162600,30.0,26.0,27.6,36.0,26.0,30.2,24.0,81.6,1.7,100.0,8.33,['rain'],0.0,0.0,33.5,16.6,288.4,1008.9,53.5,6.4,241.2,21.0,8.0,06:19:41,1632185381,18:27:36,1632229056,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
2021-09-22,1632249000,29.8,24.9,26.5,34.7,24.9,28.2,23.5,83.7,6.1,100.0,8.33,['rain'],0.0,0.0,37.8,18.4,329.6,1007.5,61.1,6.3,230.0,20.0,8.0,06:19:41,1632271781,18:26:53,1632315413,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
2021-09-23,1632335400,30.0,23.9,26.3,35.1,23.9,27.8,23.3,83.9,0.0,0.0,0.0,,0.0,0.0,32.4,14.8,315.2,1007.9,85.2,5.9,171.5,14.9,6.0,06:19:41,1632358181,18:26:11,1632401771,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
2021-09-24,1632421800,31.0,23.9,26.9,35.5,23.9,28.5,22.6,77.9,0.4,100.0,4.17,['rain'],0.0,0.0,31.3,13.0,344.8,1008.2,55.2,6.8,235.2,20.2,8.0,06:19:42,1632444582,18:25:29,1632488129,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
2021-09-25,1632508200,31.0,24.0,27.3,36.5,24.0,29.9,23.5,80.4,0.0,0.0,0.0,,0.0,0.0,26.6,14.8,264.4,1008.1,41.4,6.4,251.8,21.9,8.0,06:19:42,1632530982,18:24:46,1632574486,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
2021-09-26,1632594600,30.0,24.0,26.2,35.1,24.0,27.2,23.7,86.9,0.0,0.0,0.0,,0.0,0.0,28.8,16.6,253.6,1006.3,66.1,4.7,239.4,20.6,8.0,06:19:43,1632617383,18:24:04,1632660844,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
2021-09-27,1632681000,28.0,24.0,25.2,31.9,24.0,26.0,23.5,90.4,30.3,100.0,20.83,['rain'],0.0,0.0,38.2,11.2,259.3,1005.3,89.0,3.4,137.7,12.0,6.0,06:19:44,1632703784,18:23:22,1632747202,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
2021-09-28,1632767400,29.0,23.0,26.1,34.5,23.0,27.8,23.7,86.9,10.1,100.0,12.5,['rain'],0.0,0.0,36.4,18.4,226.1,1006.9,62.8,4.7,189.8,16.4,8.0,06:19:45,1632790185,18:22:41,1632833561,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
2021-09-29,1632853800,30.0,24.8,26.5,35.1,24.8,28.1,23.7,84.8,11.9,100.0,12.5,['rain'],0.0,0.0,31.3,14.8,207.0,1008.4,65.0,5.5,195.0,17.0,8.0,06:19:46,1632876586,18:21:59,1632919919,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
2021-09-30,1632940200,29.8,24.0,26.4,34.9,24.0,28.4,23.8,86.1,3.0,100.0,4.17,['rain'],0.0,0.0,23.0,14.8,230.1,1009.1,50.1,4.6,210.4,18.0,8.0,06:19:48,1632962988,18:21:18,1633006278,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
2021-10-01,1633026600,31.0,24.9,27.4,36.5,24.9,30.0,24.1,83.1,6.0,100.0,8.33,['rain'],0.0,0.0,27.4,14.8,284.7,1008.4,61.1,5.1,246.5,21.3,9.0,06:19:49,1633049389,18:20:37,1633092637,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
2021-10-02,1633113000,32.0,24.0,27.5,39.1,24.0,30.2,24.0,82.2,2.0,100.0,4.17,['rain'],0.0,0.0,29.5,9.4,323.2,1007.3,68.5,6.2,249.9,21.6,9.0,06:19:51,1633135791,18:19:57,1633178997,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
2021-10-03,1633199400,30.0,23.8,26.7,35.6,23.8,29.1,23.6,83.6,40.0,100.0,4.17,['rain'],0.0,0.0,29.9,14.8,234.5,1007.5,75.7,6.7,232.7,20.2,8.0,06:19:54,1633222194,18:19:17,1633265357,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
2021-10-04,1633285800,30.0,24.8,26.9,36.2,24.8,28.9,24.0,84.7,0.4,100.0,4.17,['rain'],0.0,0.0,25.6,11.2,253.8,1006.9,59.1,5.5,202.1,17.5,8.0,06:19:56,1633308596,18:18:37,1633351717,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
2021-10-05,1633372200,30.0,24.0,26.4,36.2,24.0,28.6,23.7,85.7,1.0,100.0,4.17,['rain'],0.0,0.0,26.3,14.8,260.5,1006.7,66.1,4.7,218.2,18.9,9.0,06:19:59,1633394999,18:17:57,1633438077,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
2021-10-06,1633458600,28.0,23.0,25.8,31.9,23.0,27.3,23.5,87.5,3.5,100.0,8.33,['rain'],0.0,0.0,18.0,9.4,42.5,1006.2,90.9,5.2,67.0,5.8,3.0,06:20:02,1633481402,18:17:18,1633524438,0.0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
2021-10-07,1633545000,30.9,25.0,27.5,35.3,25.0,30.1,23.9,81.8,0.0,0.0,0.0,,0.0,0.0,36.4,18.4,206.0,1006.5,69.1,4.8,231.1,19.9,9.0,06:20:06,1633567806,18:16:40,1633610800,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
2021-10-08,1633631400,31.0,25.0,27.4,37.7,25.0,29.8,24.1,82.7,15.0,100.0,4.17,['rain'],0.0,0.0,28.1,18.4,199.3,1007.6,60.4,6.9,204.9,17.9,7.0,06:20:10,1633654210,18:16:01,1633697161,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
2021-10-09,1633717800,30.0,24.0,26.7,35.2,24.0,28.6,23.8,84.8,12.0,100.0,4.17,['rain'],0.0,0.0,28.4,11.2,186.3,1009.3,70.4,6.5,167.0,14.5,7.0,06:20:14,1633740614,18:15:24,1633783524,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
2021-10-10,1633804200,29.1,24.0,26.7,34.5,24.0,29.0,24.2,86.5,38.0,100.0,12.5,['rain'],0.0,0.0,22.3,7.6,229.6,1009.0,76.9,6.5,199.7,17.2,8.0,06:20:19,1633827019,18:14:47,1633869887,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['VOML', '43284099999', 'remote', '43285099999']",obs,,Dakshina_Kannada
2021-10-11,1633890600,29.8,24.0,26.4,35.8,24.0,28.4,24.0,87.1,31.0,100.0,12.5,['rain'],0.0,0.0,23.4,14.8,257.5,1007.2,73.7,5.1,166.2,14.7,7.0,06:20:24,1633913424,18:14:10,1633956250,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
2021-10-12,1633977000,27.0,24.0,24.9,30.1,24.0,25.1,23.5,92.0,185.0,100.0,25.0,['rain'],0.0,0.0,32.8,25.9,227.4,1007.0,93.4,4.0,166.8,14.5,7.0,06:20:29,1633999829,18:13:34,1634042614,0.21,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
2021-10-13,1634063400,27.0,23.0,24.8,30.1,23.0,25.2,23.2,90.8,28.6,100.0,12.5,['rain'],0.0,0.0,32.4,11.2,165.1,1006.8,95.4,4.9,78.4,6.7,4.0,06:20:35,1634086235,18:12:58,1634128978,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"['VOML', '43284099999', '43285099999']",obs,,Dakshina_Kannada
